,date,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°)
1521,2020-03-01,0.04,0.0,0.0,11.96,13.08,0.33,0.0,15.85,299.12
1522,2020-03-02,5.51,0.0,0.0,23.92,0.0,19.21,41.08,10.8,203.12
1523,2020-03-03,10.4,0.28,0.28,78.62,36.67,56.29,75.96,11.7,199.92
1524,2020-03-04,9.69,0.1,0.1,34.71,19.08,28.71,6.54,21.19,262.25
1525,2020-03-05,7.27,0.01,0.01,9.29,0.17,6.46,17.54,10.5,285.08
1526,2020-03-06,4.75,0.16,0.16,48.25,5.75,43.5,64.04,9.93,104.12
1527,2020-03-07,4.2,0.04,0.04,52.75,11.75,43.5,60.71,17.63,285.58
1528,2020-03-08,5.42,0.0,0.0,1.42,0.0,2.0,0.75,11.73,278.33
1529,2020-03-09,11.0,0.0,0.0,5.46,0.0,0.0,18.04,13.75,235.88
1530,2020-03-10,13.12,0.04,0.04,53.08,3.67,47.71,72.25,14.44,226.04
1531,2020-03-11,10.41,0.03,0.03,43.33,7.33,26.58,69.04,10.28,204.42
1532,2020-03-12,6.82,0.0,0.0,67.0,53.46,52.04,20.79,7.45,94.17
1533,2020-03-13,11.8,0.46,0.46,78.96,74.42,47.5,45.46,15.98,167.58
1534,2020-03-14,9.8,0.0,0.0,13.33,0.0,6.17,31.92,14.83,299.67
1535,2020-03-15,8.16,0.01,0.01,44.54,0.5,52.71,41.58,8.96,236.33
1536,2020-03-16,3.97,0.0,0.0,31.54,28.54,0.25,29.0,12.76,68.71
1537,2020-03-17,6.83,0.18,0.18,76.7,32.78,65.7,44.57,8.51,149.48
1538,2020-03-18,7.81,0.0,0.0,25.21,14.42,2.12,36.33,8.28,234.67
1539,2020-03-19,7.4,0.65,0.65,98.21,86.92,61.67,77.83,11.15,83.92
1540,2020-03-20,12.23,0.12,0.12,71.71,42.21,41.04,88.29,9.94,175.96
1541,2020-03-21,11.48,0.0,0.0,41.21,0.42,35.17,65.71,15.34,217.5
1542,2020-03-22,3.84,0.0,0.0,52.0,40.92,16.71,19.54,13.92,53.46
1543,2020-03-23,3.83,0.68,0.65,91.62,64.5,85.38,88.67,18.89,90.79
1544,2020-03-24,6.12,0.05,0.05,53.17,50.58,13.92,6.21,12.62,278.79
1545,2020-03-25,6.39,0.02,0.02,74.5,44.46,65.67,60.25,15.68,59.58
1546,2020-03-26,7.0,0.0,0.0,10.67,10.08,1.75,1.67,8.38,179.29
1547,2020-03-27,12.5,0.0,0.0,41.79,1.21,50.21,35.17,10.98,265.88
1548,2020-03-28,9.27,0.22,0.22,56.71,17.21,56.58,68.88,10.57,61.75
1549,2020-03-29,8.56,0.14,0.14,100.0,100.0,63.25,83.42,14.83,57.38
1550,2020-03-30,8.17,0.08,0.08,93.67,89.79,23.67,2.88,8.52,86.42
1551,2020-03-31,6.57,0.09,0.09,99.38,98.21,58.46,23.92,8.42,101.92
1552,2020-04-01,7.18,0.0,0.0,78.67,45.21,47.08,67.42,12.21,132.33
1553,2020-04-02,9.11,0.0,0.0,19.67,3.54,24.38,6.0,20.72,314.38
1554,2020-04-03,9.74,0.22,0.22,92.54,51.75,94.88,70.5,21.93,334.79
1555,2020-04-04,10.45,0.0,0.0,98.5,89.79,71.96,2.46,11.48,76.0
1556,2020-04-05,10.64,0.0,0.0,78.71,50.79,60.92,34.12,6.35,187.25
1557,2020-04-06,12.37,0.0,0.0,22.29,7.21,19.54,13.29,7.77,258.75
1558,2020-04-07,13.08,0.0,0.0,38.04,0.38,32.71,60.08,8.69,273.04
1559,2020-04-08,13.04,0.26,0.26,60.58,28.92,44.04,40.54,8.94,240.12
1560,2020-04-09,10.78,0.51,0.51,43.54,18.0,36.96,34.67,15.58,201.75
1561,2020-04-10,7.41,0.05,0.05,32.17,6.5,42.04,3.42,25.72,279.12
1562,2020-04-11,7.92,0.0,0.0,16.92,0.17,27.96,0.0,20.96,286.54
1563,2020-04-12,10.18,0.0,0.0,23.0,0.04,22.12,32.0,10.16,180.29
1564,2020-04-13,15.13,1.89,1.89,89.38,46.08,78.88,85.12,27.98,186.92
1565,2020-04-14,12.12,0.0,0.0,24.96,0.12,26.46,29.42,14.16,284.96
1566,2020-04-15,8.82,0.08,0.08,67.12,3.21,82.33,51.17,13.71,284.54
1567,2020-04-16,7.69,0.0,0.0,22.88,2.75,34.08,0.0,17.88,269.54
1568,2020-04-17,5.88,0.03,0.03,33.71,5.83,31.46,39.12,13.26,267.42
1569,2020-04-18,6.48,0.51,0.51,90.92,61.79,86.0,56.58,11.9,168.58
1570,2020-04-19,8.7,0.0,0.0,14.58,0.0,12.71,23.25,15.6,245.67
1571,2020-04-20,11.25,0.0,0.0,68.12,0.04,68.46,89.92,11.81,157.21
1572,2020-04-21,9.98,0.4,0.4,35.25,7.25,35.92,26.08,15.41,211.5
1573,2020-04-22,6.64,0.0,0.0,23.92,1.25,37.96,0.0,22.44,291.46
1574,2020-04-23,6.78,0.0,0.0,42.17,0.25,49.54,40.5,6.08,251.96
1575,2020-04-24,7.89,0.69,0.69,98.0,87.21,99.62,76.33,14.3,50.17
1576,2020-04-25,10.08,0.0,0.0,52.75,46.12,10.79,19.33,6.82,212.5
1577,2020-04-26,9.55,0.23,0.23,87.29,40.67,81.79,69.29,15.82,85.5
1578,2020-04-27,7.22,0.08,0.08,97.67,88.29,74.92,29.54,19.31,195.88
1579,2020-04-28,9.92,0.0,0.0,31.21,5.33,38.83,10.58,11.74,310.58
1580,2020-04-29,10.73,0.0,0.0,50.29,30.38,50.58,33.5,11.23,121.96
1581,2020-04-30,12.63,0.31,0.31,98.71,80.88,62.75,96.58,23.9,121.83
1582,2020-05-01,14.71,1.51,1.51,92.88,80.46,60.92,66.83,12.6,193.79
1583,2020-05-02,15.67,0.01,0.01,12.38,2.71,6.33,20.21,15.98,310.79
1584,2020-05-03,17.77,0.18,0.18,39.46,1.75,37.46,51.21,12.67,238.04
1585,2020-05-04,17.75,0.02,0.02,30.92,1.04,28.58,42.62,13.52,268.25
1586,2020-05-05,11.9,0.0,0.0,23.67,0.0,17.25,44.21,15.16,302.29
1587,2020-05-06,10.94,0.15,0.15,49.54,11.29,59.21,13.92,11.08,78.67
1588,2020-05-07,11.44,0.0,0.0,26.33,4.62,33.96,6.08,11.86,297.29
1589,2020-05-08,11.16,0.16,0.16,56.0,15.38,65.21,48.42,8.79,258.21
1590,2020-05-09,5.69,0.37,0.37,49.62,25.92,59.46,27.58,24.47,267.75
1591,2020-05-10,9.42,0.0,0.0,6.58,0.21,9.42,2.54,19.29,253.46
1592,2020-05-11,11.8,0.04,0.04,47.0,8.29,49.62,35.0,13.18,232.12
1593,2020-05-12,10.48,0.0,0.0,11.67,1.5,17.12,0.0,19.89,291.96
1594,2020-05-13,10.9,0.0,0.0,17.04,0.08,28.25,0.0,12.57,301.29
1595,2020-05-14,13.26,0.0,0.0,15.21,0.92,8.46,31.21,7.98,214.33
1596,2020-05-15,19.29,0.18,0.18,36.08,2.12,35.25,43.0,11.97,224.88
1597,2020-05-16,20.46,0.1,0.1,47.62,3.83,30.08,86.83,11.98,260.25
1598,2020-05-17,15.55,0.0,0.0,50.46,2.04,34.42,93.25,10.8,127.5
1599,2020-05-18,15.22,0.01,0.01,60.38,10.17,37.21,96.62,11.5,90.29
1600,2020-05-19,15.68,0.0,0.0,33.62,0.21,6.83,97.5,19.18,65.92
1601,2020-05-20,13.67,0.0,0.0,33.17,0.0,10.04,90.17,16.18,81.83
1602,2020-05-21,13.13,0.0,0.0,12.38,10.38,0.0,10.12,8.07,112.46
1603,2020-05-22,17.15,0.02,0.02,74.29,61.83,34.29,28.83,6.33,182.5
1604,2020-05-23,17.66,0.77,0.77,99.58,98.5,48.33,75.25,7.71,78.88
1605,2020-05-24,14.7,0.0,0.0,63.29,56.54,1.67,40.42,13.6,69.46
1606,2020-05-25,15.83,0.0,0.0,80.71,82.62,0.42,23.62,7.31,91.0
1607,2020-05-26,18.05,0.0,0.0,46.42,49.04,2.0,3.62,5.57,150.88
1608,2020-05-27,18.81,0.0,0.0,76.0,72.0,0.33,43.79,7.95,166.04
1609,2020-05-28,20.29,0.09,0.09,95.71,78.96,23.62,91.25,11.83,160.58
1610,2020-05-29,22.33,0.15,0.15,88.25,70.5,19.92,75.62,13.6,184.21
1611,2020-05-30,22.53,0.0,0.0,45.21,15.54,25.25,57.75,12.32,257.54
1612,2020-05-31,18.89,0.0,0.0,10.92,0.38,17.67,0.0,17.57,319.04
1613,2020-06-01,15.73,0.0,0.0,11.96,0.54,18.92,0.33,14.03,319.25
1614,2020-06-02,18.28,0.0,0.0,40.96,0.04,39.17,57.92,9.25,235.58
1615,2020-06-03,20.9,0.13,0.13,48.46,10.21,38.62,56.5,10.53,242.33
1616,2020-06-04,22.91,0.08,0.08,28.33,0.08,9.25,75.5,8.71,250.29
1617,2020-06-05,22.86,0.75,0.75,85.75,14.21,78.08,92.92,8.2,205.54
1618,2020-06-06,24.14,0.45,0.45,68.67,28.04,46.71,70.71,9.2,241.58
1619,2020-06-07,21.61,0.0,0.0,8.67,0.38,13.88,0.0,15.66,333.58
1620,2020-06-08,20.31,0.0,0.0,15.25,0.04,15.62,19.29,10.18,324.54
1621,2020-06-09,23.19,0.0,0.0,6.17,0.0,0.5,19.42,8.48,255.79
1622,2020-06-10,24.78,0.0,0.0,24.62,5.54,5.67,54.12,10.89,161.5
1623,2020-06-11,23.95,0.6,0.6,80.25,52.21,50.25,74.12,15.62,192.08
1624,2020-06-12,24.14,0.0,0.0,30.88,1.58,27.29,43.17,9.37,276.62
1625,2020-06-13,20.54,0.0,0.0,4.25,0.17,6.71,0.0,11.65,338.29
1626,2020-06-14,17.47,0.0,0.0,12.0,1.5,15.12,4.88,11.57,63.75
1627,2020-06-15,18.84,0.0,0.0,26.88,3.96,7.29,63.0,9.67,80.46
1628,2020-06-16,19.28,0.0,0.0,24.71,1.25,0.08,78.54,10.13,103.21
1629,2020-06-17,19.68,0.0,0.0,35.75,20.04,2.92,56.46,9.99,77.67
1630,2020-06-18,20.6,0.04,0.04,99.25,94.33,37.29,65.67,8.55,106.38
1631,2020-06-19,22.15,0.01,0.01,63.25,48.92,16.04,32.96,7.88,191.21
1632,2020-06-20,23.77,0.11,0.11,35.38,4.33,10.54,83.62,6.54,186.21
1633,2020-06-21,24.03,0.01,0.01,45.67,25.96,7.71,59.04,6.36,203.42
1634,2020-06-22,25.7,0.05,0.05,14.46,3.67,14.25,8.42,8.1,223.58
1635,2020-06-23,25.83,0.02,0.02,36.75,13.12,19.83,43.12,10.67,190.5
1636,2020-06-24,26.18,0.04,0.04,47.04,7.62,34.17,65.33,12.2,232.58
1637,2020-06-25,24.98,0.02,0.02,23.54,0.08,14.79,48.42,9.25,255.92
1638,2020-06-26,24.78,0.0,0.0,13.79,0.0,18.38,9.17,9.42,264.5
1639,2020-06-27,24.6,0.27,0.27,45.38,4.79,31.71,76.33,8.95,240.92
1640,2020-06-28,25.48,0.2,0.2,26.46,7.62,18.29,28.79,5.22,231.62
1641,2020-06-29,24.92,0.07,0.07,18.83,7.92,16.12,6.79,10.06,290.67
1642,2020-06-30,22.72,0.55,0.55,36.17,16.79,25.25,19.5,6.23,236.33
1643,2020-07-01,22.52,0.39,0.39,41.62,24.21,14.71,36.71,4.32,146.5
1644,2020-07-02,25.07,0.05,0.05,26.87,7.26,23.0,21.57,6.41,312.3
1645,2020-07-03,27.57,0.06,0.06,24.21,2.33,30.25,13.29,8.09,260.83
1646,2020-07-04,24.3,0.34,0.34,57.38,48.96,21.04,7.58,8.7,74.21
1647,2020-07-05,26.01,0.0,0.0,24.67,13.79,11.92,17.12,7.73,222.29
1648,2020-07-06,27.14,0.12,0.12,17.04,0.12,13.46,29.42,6.98,175.5
1649,2020-07-07,23.74,0.22,0.22,72.92,74.83,8.08,4.71,12.6,118.83
1650,2020-07-08,25.47,0.13,0.13,78.96,43.54,43.96,54.21,8.38,179.79
1651,2020-07-09,26.18,0.0,0.0,15.75,11.08,4.92,9.33,7.25,181.83
1652,2020-07-10,24.67,1.18,1.18,81.67,62.5,43.83,82.21,16.08,85.54
1653,2020-07-11,25.58,0.58,0.58,58.58,49.83,29.92,12.67,15.57,190.38
1654,2020-07-12,26.54,0.01,0.01,10.5,2.0,14.38,0.21,14.05,251.17
1655,2020-07-13,26.43,0.13,0.13,38.79,3.17,38.33,42.92,8.44,274.42
1656,2020-07-14,25.64,0.0,0.0,8.75,0.29,13.08,1.62,11.49,308.54
1657,2020-07-15,24.24,0.07,0.07,32.25,18.67,19.71,12.0,8.2,121.42
1658,2020-07-16,22.75,0.0,0.0,56.08,24.62,35.58,41.75,11.88,138.71
1659,2020-07-17,22.92,0.1,0.1,68.88,47.42,35.62,34.04,9.18,177.29
1660,2020-07-18,27.15,0.0,0.0,24.08,19.58,0.5,20.29,5.44,255.04
1661,2020-07-19,27.95,0.0,0.0,18.54,0.17,8.79,43.71,10.59,213.5
1662,2020-07-20,29.0,0.0,0.0,30.83,3.62,13.67,64.5,10.85,245.25
1663,2020-07-21,28.68,0.0,0.0,13.46,0.33,8.5,26.79,6.91,292.25
1664,2020-07-22,27.64,0.15,0.15,40.62,4.79,33.33,54.33,6.35,154.67
1665,2020-07-23,26.07,0.06,0.06,70.96,26.83,57.29,74.54,10.89,238.21
1666,2020-07-24,25.35,0.82,0.82,73.58,38.83,49.79,99.42,6.93,173.46
1667,2020-07-25,26.05,0.0,0.0,40.04,19.96,19.79,34.12,5.18,237.08
1668,2020-07-26,28.37,0.0,0.0,17.92,0.42,4.46,49.5,11.59,249.12
1669,2020-07-27,28.88,0.0,0.0,20.83,0.0,0.17,69.21,11.58,260.0
1670,2020-07-28,29.7,0.09,0.09,19.12,4.04,10.04,31.17,12.03,259.88
1671,2020-07-29,28.31,0.0,0.0,20.88,0.71,14.83,37.58,6.54,227.21
1672,2020-07-30,28.1,0.0,0.0,32.71,0.75,16.92,72.71,7.98,234.71
1673,2020-07-31,25.05,0.35,0.35,79.29,14.79,67.08,91.08,4.57,92.21
1674,2020-08-01,26.18,0.0,0.0,16.29,0.71,18.33,15.62,7.1,178.96
1675,2020-08-02,27.03,0.22,0.22,62.29,22.96,34.62,74.12,12.12,167.04
1676,2020-08-03,28.02,0.0,0.0,20.46,2.21,11.83,37.71,13.0,235.67
1677,2020-08-04,24.9,0.69,0.69,76.83,40.38,61.5,72.96,17.41,152.38
1678,2020-08-05,25.78,0.0,0.0,19.83,3.42,19.67,15.92,11.07,248.83
1679,2020-08-06,24.5,0.0,0.0,48.79,17.29,25.96,62.58,6.18,179.58
1680,2020-08-07,23.58,0.13,0.13,70.12,20.5,47.25,85.33,7.73,90.25
1681,2020-08-08,23.79,0.5,0.5,67.04,48.38,42.5,15.0,6.36,74.58
1682,2020-08-09,25.31,0.01,0.01,24.5,9.71,16.92,18.42,7.82,209.42
1683,2020-08-10,27.18,0.07,0.07,7.83,0.75,11.29,1.08,8.55,223.62
1684,2020-08-11,27.12,0.05,0.05,31.79,5.75,16.83,54.46,9.86,203.96
1685,2020-08-12,27.08,0.4,0.4,39.04,8.83,19.67,64.42,5.78,213.42
1686,2020-08-13,25.73,0.36,0.36,71.75,35.0,27.54,90.58,5.2,97.58
1687,2020-08-14,25.42,0.05,0.05,34.54,6.58,16.79,61.62,9.43,57.08
1688,2020-08-15,24.33,0.0,0.0,40.75,5.62,26.71,65.25,10.44,61.04
1689,2020-08-16,21.06,0.59,0.59,94.54,41.21,93.5,80.54,15.06,44.83
1690,2020-08-17,21.53,0.02,0.02,21.5,13.33,15.38,1.04,9.1,215.21
1691,2020-08-18,22.77,0.18,0.18,18.38,0.92,23.42,12.08,7.33,258.29
1692,2020-08-19,22.03,0.1,0.1,43.25,9.92,45.75,25.12,4.91,150.17
1693,2020-08-20,21.77,0.0,0.0,7.33,0.96,3.58,14.25,6.3,258.21
1694,2020-08-21,23.08,0.0,0.0,29.71,1.0,7.62,80.38,10.95,219.75
1695,2020-08-22,25.42,0.05,0.05,32.12,1.33,13.42,76.38,9.79,232.96
1696,2020-08-23,25.19,0.0,0.0,35.67,12.38,14.33,53.21,7.92,212.46
1697,2020-08-24,26.2,0.0,0.0,23.42,1.96,7.29,57.62,7.5,224.54
1698,2020-08-25,26.8,0.04,0.04,18.08,1.29,13.92,28.42,12.6,266.21
1699,2020-08-26,23.35,0.0,0.0,8.21,0.04,0.04,27.21,15.86,315.83
1700,2020-08-27,24.99,0.0,0.0,40.54,9.96,31.71,41.79,10.12,222.71
1701,2020-08-28,24.77,0.07,0.07,26.92,3.33,16.79,46.46,9.34,268.96
1702,2020-08-29,23.61,0.6,0.6,72.25,26.79,62.33,84.17,10.08,215.25
1703,2020-08-30,23.59,0.0,0.0,17.75,12.88,9.54,2.33,16.69,293.75
1704,2020-08-31,20.46,0.0,0.0,31.88,2.54,10.42,77.67,7.77,107.62
1705,2020-09-01,22.25,0.01,0.01,64.96,28.17,56.71,48.75,10.41,107.75
1706,2020-09-02,23.23,0.3,0.3,83.17,53.92,43.38,92.21,10.15,128.75
1707,2020-09-03,25.39,0.05,0.05,51.96,21.04,30.04,55.83,8.21,255.67
1708,2020-09-04,24.88,0.09,0.09,28.54,21.08,17.92,26.58,9.78,274.62
1709,2020-09-05,22.45,0.0,0.0,11.83,0.21,13.21,12.42,8.42,320.25
1710,2020-09-06,22.12,0.0,0.0,9.96,0.58,15.58,0.04,8.88,219.17
1711,2020-09-07,22.28,0.0,0.0,15.62,4.46,2.08,34.21,10.56,172.5
1712,2020-09-08,22.51,0.0,0.0,24.83,22.67,0.54,13.25,5.75,161.04
1713,2020-09-09,22.8,0.0,0.0,57.0,27.79,15.42,80.21,5.74,113.12
1714,2020-09-10,24.52,0.91,0.91,95.79,78.92,62.08,94.42,5.36,155.92
1715,2020-09-11,23.41,0.17,0.17,67.62,53.17,25.62,46.71,9.33,132.0
1716,2020-09-12,19.02,0.0,0.0,36.12,36.21,0.0,11.62,11.6,66.83
1717,2020-09-13,19.8,0.0,0.0,64.79,70.88,0.62,2.12,9.86,106.04
1718,2020-09-14,22.12,0.0,0.0,28.54,6.92,14.25,45.75,13.1,293.67
1719,2020-09-15,15.62,0.0,0.0,0.04,0.04,0.0,0.0,11.63,138.12
1720,2020-09-16,16.25,0.0,0.0,10.25,11.42,0.0,0.0,9.39,208.75
1721,2020-09-17,19.05,0.0,0.0,59.42,41.17,5.83,63.79,8.11,224.5
1722,2020-09-18,19.06,0.0,0.0,57.62,27.62,24.92,59.38,13.49,103.46
1723,2020-09-19,14.1,0.0,0.0,0.04,0.04,0.0,0.0,15.99,53.54
1724,2020-09-20,12.95,0.0,0.0,5.12,0.0,5.67,5.79,13.02,28.08
1725,2020-09-21,13.12,0.0,0.0,0.0,0.0,0.0,0.0,11.4,57.0
1726,2020-09-22,14.52,0.0,0.0,0.0,0.0,0.0,0.0,11.31,283.04
1727,2020-09-23,18.69,0.0,0.0,0.83,0.0,1.33,0.0,13.08,295.46
1728,2020-09-24,18.78,0.0,0.0,28.25,0.0,11.33,71.42,7.5,272.96
1729,2020-09-25,18.35,0.0,0.0,23.5,6.08,1.42,57.0,6.32,218.12
1730,2020-09-26,19.28,0.0,0.0,55.29,35.79,28.21,28.58,8.32,142.5
1731,2020-09-27,20.58,0.0,0.0,69.92,74.92,4.5,0.5,5.89,124.71
1732,2020-09-28,22.18,0.07,0.07,80.21,67.17,20.54,64.96,12.04,162.96
1733,2020-09-29,20.99,0.15,0.15,57.83,39.71,42.04,30.08,11.03,166.58
1734,2020-09-30,19.57,0.93,0.93,62.88,49.46,59.17,50.88,17.92,222.75
1735,2020-10-01,17.92,0.0,0.0,16.67,0.0,27.79,0.0,12.05,232.92
1736,2020-10-02,16.02,0.1,0.1,47.88,3.83,73.96,0.0,8.4,263.21
1737,2020-10-03,14.51,0.0,0.0,1.62,1.17,0.29,1.38,9.0,296.12
1738,2020-10-04,14.23,0.0,0.0,23.42,20.58,10.92,2.83,8.05,104.83
1739,2020-10-05,15.65,0.0,0.0,29.54,12.62,22.88,15.92,8.48,120.46
1740,2020-10-06,15.88,0.0,0.0,17.46,14.62,7.08,0.0,7.78,202.33
1741,2020-10-07,17.97,0.0,0.0,16.54,0.08,19.83,15.17,16.57,235.04
1742,2020-10-08,16.14,0.0,0.0,0.29,0.25,0.08,0.0,18.62,299.96
1743,2020-10-09,14.22,0.0,0.0,15.96,8.21,14.12,0.0,7.56,265.5
1744,2020-10-10,17.31,0.0,0.0,15.75,0.0,0.17,52.04,16.69,218.0
1745,2020-10-11,17.83,0.0,0.0,63.38,39.67,41.33,99.04,12.32,155.46
1746,2020-10-12,12.88,0.54,0.54,100.0,98.96,99.04,63.88,19.29,67.08
1747,2020-10-13,13.98,0.05,0.05,98.42,99.08,67.83,0.0,19.27,142.46
1748,2020-10-14,14.74,0.0,0.0,4.96,4.38,1.62,0.17,11.28,277.46
1749,2020-10-15,16.15,0.0,0.0,11.54,0.04,0.04,38.17,13.39,199.58
1750,2020-10-16,15.62,1.06,1.06,70.29,45.96,56.46,52.62,12.11,268.96
1751,2020-10-17,11.29,0.49,0.49,31.0,2.42,38.46,19.08,11.97,264.5
1752,2020-10-18,11.31,0.0,0.0,26.88,20.96,5.92,20.12,8.74,160.83
1753,2020-10-19,14.18,0.0,0.0,48.54,31.25,3.83,68.83,7.42,127.08
1754,2020-10-20,16.5,0.0,0.0,64.25,51.25,14.33,41.0,6.54,161.54
1755,2020-10-21,17.33,0.0,0.0,83.17,87.25,0.17,20.04,6.0,153.54
1756,2020-10-22,17.88,0.0,0.0,93.75,96.04,26.42,5.29,4.95,164.5
1757,2020-10-23,17.76,0.01,0.01,96.17,99.08,11.88,8.46,5.67,136.0
1758,2020-10-24,17.57,0.0,0.0,85.38,91.25,4.17,2.54,10.34,226.38
1759,2020-10-25,10.12,0.0,0.0,49.54,1.12,36.08,89.42,13.41,155.04
1760,2020-10-26,12.32,0.0,0.0,98.42,96.67,58.46,14.04,12.63,80.29
1761,2020-10-27,14.02,0.0,0.0,83.58,51.92,62.17,34.21,6.9,279.33
1762,2020-10-28,12.78,0.1,0.1,94.88,63.58,90.54,46.17,6.95,155.04
1763,2020-10-29,11.87,1.22,1.22,94.79,72.58,87.5,89.62,12.03,132.42
1764,2020-10-30,6.51,0.78,0.78,94.21,93.75,84.17,25.54,21.07,61.75
1765,2020-10-31,4.58,0.0,0.0,12.25,13.58,0.0,0.0,8.8,209.33
1766,2020-11-01,8.73,0.49,0.49,67.75,54.75,26.29,53.08,10.93,189.79
1767,2020-11-02,6.77,0.04,0.04,13.04,5.0,12.42,3.33,24.25,286.33
1768,2020-11-03,7.79,0.0,0.0,39.71,23.0,11.33,42.62,19.8,260.04
1769,2020-11-04,9.64,0.0,0.0,4.54,2.33,3.92,0.17,8.54,111.58
1770,2020-11-05,12.6,0.0,0.0,5.12,0.0,0.0,17.0,10.89,211.21
1771,2020-11-06,13.48,0.0,0.0,20.92,0.0,4.5,60.62,9.08,228.54
1772,2020-11-07,13.78,0.0,0.0,3.88,0.0,0.0,12.79,8.9,260.75
1773,2020-11-08,14.92,0.0,0.0,5.12,0.0,0.0,16.96,6.57,233.75
1774,2020-11-09,13.12,0.0,0.0,0.0,0.0,0.0,0.0,6.61,258.17
1775,2020-11-10,14.77,0.0,0.0,4.83,4.71,0.0,2.04,8.45,223.62
1776,2020-11-11,17.3,0.25,0.25,66.0,58.75,30.5,44.75,11.32,196.42
1777,2020-11-12,15.03,1.12,1.12,100.0,84.12,92.88,99.92,14.02,207.17
1778,2020-11-13,9.08,0.02,0.02,95.12,95.92,73.42,44.71,10.54,157.33
1779,2020-11-14,7.84,0.0,0.0,3.33,3.62,0.08,0.0,10.83,294.25
1780,2020-11-15,8.51,0.03,0.03,39.67,25.17,23.67,29.12,14.19,148.79
1781,2020-11-16,11.53,0.3,0.3,22.96,14.17,21.88,2.42,20.37,258.12
1782,2020-11-17,6.5,0.02,0.02,34.12,6.79,41.88,9.46,10.69,273.92
1783,2020-11-18,2.62,0.0,0.0,5.62,6.21,0.0,0.0,19.48,312.25
1784,2020-11-19,2.05,0.0,0.0,10.88,0.0,0.0,35.58,10.8,244.04
1785,2020-11-20,9.54,0.0,0.0,11.12,0.0,1.88,33.33,14.63,219.46
1786,2020-11-21,11.36,0.0,0.0,13.25,0.46,18.96,4.79,9.42,283.33
1787,2020-11-22,8.67,0.0,0.0,75.75,38.92,77.88,72.62,13.27,78.38
1788,2020-11-23,11.25,0.9,0.9,68.0,39.29,54.38,65.54,17.5,229.71
1789,2020-11-24,6.47,0.0,0.0,24.0,20.79,0.04,17.54,12.4,300.38
1790,2020-11-25,7.56,0.0,0.0,58.21,14.96,33.38,82.92,8.36,154.33
1791,2020-11-26,12.94,0.48,0.48,72.62,51.33,55.12,49.46,11.58,204.54
1792,2020-11-27,10.92,0.0,0.0,30.46,28.5,13.96,0.0,6.75,283.83
1793,2020-11-28,9.92,0.0,0.0,45.75,35.17,23.33,0.29,8.86,291.25
1794,2020-11-29,6.87,0.0,0.0,0.96,0.0,0.0,3.25,7.34,256.42
1795,2020-11-30,10.95,1.28,1.28,75.96,39.67,53.25,97.92,18.46,150.67
1796,2020-12-01,11.93,0.06,0.06,64.71,51.54,29.5,14.46,15.6,206.88
1797,2020-12-02,4.77,0.0,0.0,43.92,24.58,36.42,6.04,19.45,243.96
1798,2020-12-03,4.73,0.0,0.0,11.17,0.5,3.62,28.38,13.93,244.33
1799,2020-12-04,8.03,0.12,0.12,67.12,8.88,80.58,57.92,13.16,215.25
1800,2020-12-05,6.78,1.1,1.1,87.42,66.04,81.17,60.17,15.55,188.67
1801,2020-12-06,4.03,0.0,0.0,12.92,14.33,0.0,0.0,21.7,300.38
1802,2020-12-07,1.34,0.0,0.0,10.67,0.21,11.62,11.75,10.3,287.62
1803,2020-12-08,0.9,0.0,0.0,46.92,30.5,16.12,49.08,14.5,336.04
1804,2020-12-09,0.8,0.0,0.0,58.08,15.25,53.12,50.79,12.26,258.17
1805,2020-12-10,4.87,0.0,0.0,15.83,12.12,8.08,0.0,13.31,283.04
1806,2020-12-11,4.49,0.0,0.0,11.38,0.0,0.0,37.58,8.27,224.75
1807,2020-12-12,7.01,0.1,0.1,54.25,28.83,24.29,63.17,7.32,164.92
1808,2020-12-13,9.95,0.03,0.03,29.04,1.12,23.17,46.96,10.53,232.79
1809,2020-12-14,4.38,0.33,0.26,70.58,28.83,58.04,84.42,7.54,247.96
1810,2020-12-15,1.8,0.0,0.0,10.96,1.79,1.62,27.71,13.67,302.42
1811,2020-12-16,-1.76,0.13,0.0,57.29,26.71,37.71,94.08,15.18,79.21
1812,2020-12-17,-1.91,1.18,0.01,91.62,80.62,71.25,24.67,25.03,207.29
1813,2020-12-18,-2.78,0.0,0.0,26.67,16.96,8.38,20.88,12.5,345.33
1814,2020-12-19,-5.26,0.0,0.0,23.21,9.75,3.08,42.46,7.22,312.75
1815,2020-12-20,-1.31,0.04,0.0,80.5,20.46,74.33,68.29,4.85,204.62
1816,2020-12-21,1.44,0.0,0.0,71.08,61.62,27.0,13.21,6.44,219.58
1817,2020-12-22,3.66,0.02,0.02,60.5,15.75,62.17,40.92,11.27,264.12
1818,2020-12-23,4.07,0.0,0.0,12.29,0.08,0.12,40.33,9.45,240.29
1819,2020-12-24,7.94,0.1,0.1,69.83,25.79,52.79,91.5,18.15,169.46
1820,2020-12-25,12.06,1.57,1.57,93.79,51.38,75.79,97.79,26.39,176.38
1821,2020-12-26,-0.98,0.0,0.0,22.38,21.25,5.04,0.58,21.01,254.71
1822,2020-12-27,-1.02,0.0,0.0,6.96,0.0,0.08,23.21,10.45,252.88
